barometer_data.timeStamp_barometer,has_barometer_data,barometer_data.temperature,barometer_data.altitude,barometer_data.pressure
196808224,1,33.2,4349.52,623.6
196810833,1,33.2,4352.97,623.36
196813442,1,33.2,4354.99,623.22
196816051,1,33.2,4358.01,623.01
196818660,1,33.21,4358.87,622.96
196821269,1,33.21,4361.02,622.81
196823878,1,33.21,4365.2,622.52
196826487,1,33.21,4365.63,622.49
196829096,1,33.21,4366.35,622.44
196831705,1,33.21,4366.78,622.41
196834314,1,33.21,4371.82,622.06
196836923,1,33.21,4371.68,622.07
196839532,1,33.21,4373.84,621.92
196843514,1,33.19,4378.89,621.55
196846125,1,33.19,4378.17,621.6
196848734,1,33.2,4382.93,621.28
196851344,1,33.2,4386.1,621.06
196853953,1,33.2,4389.85,620.8
196856562,1,33.2,4395.48,620.41
196859171,1,33.21,4400.54,620.07
196861780,1,33.21,4403.0,619.9
196864389,1,33.21,4404.59,619.79
196866998,1,33.21,4408.06,619.55
196869607,1,33.21,4410.52,619.38
196872216,1,33.21,4413.12,619.2
196874825,1,33.21,4416.89,618.94
196877434,1,33.21,4419.06,618.79
196880043,1,33.21,4421.96,618.59
196884020,1,33.19,4424.57,618.39
196886630,1,33.19,4427.47,618.19
196889240,1,33.19,4426.16,618.28
196891849,1,33.2,4429.79,618.04
196894458,1,33.2,4432.4,617.86
196897067,1,33.2,4433.12,617.81
196899676,1,33.2,4436.02,617.61
196902285,1,33.2,4437.62,617.5
196904894,1,33.2,4438.35,617.45
196907503,1,33.21,4441.97,617.21
196910112,1,33.21,4444.88,617.01
196912721,1,33.21,4444.44,617.04
196915330,1,33.21,4450.69,616.61
196917939,1,33.21,4451.56,616.55
196920548,1,33.21,4453.45,616.42
196924522,1,33.19,4455.78,616.24
196927132,1,33.19,4459.27,616.0
196929742,1,33.19,4462.91,615.75
196932351,1,33.19,4466.11,615.53
196934960,1,33.19,4466.55,615.5
196937569,1,33.19,4467.71,615.42
196940178,1,33.2,4471.21,615.19
196942787,1,33.2,4478.06,614.72
196945396,1,33.2,4478.49,614.69
196948005,1,33.2,4477.47,614.76
196950614,1,33.2,4479.22,614.64
196953223,1,33.2,4478.93,614.66
196955832,1,33.2,4482.29,614.43
196958441,1,33.2,4483.02,614.38
196961050,1,33.21,4486.23,614.17
196965020,1,33.18,4488.85,613.96
196967629,1,33.19,4490.6,613.85
196970240,1,33.19,4496.88,613.42
196972849,1,33.19,4496.88,613.42
196975458,1,33.19,4496.01,613.48
196978067,1,33.19,4499.37,613.25
196980676,1,33.2,4500.98,613.15
196983285,1,33.2,4503.9,612.95
196985894,1,33.2,4505.8,612.82
196988503,1,33.2,4508.58,612.63
196991112,1,33.2,4510.77,612.48
196993721,1,33.2,4514.43,612.23
196996330,1,33.2,4515.9,612.13
196998939,1,33.2,4519.41,611.89
197001548,1,33.2,4521.9,611.72
197005515,1,33.18,4523.22,611.61
197008125,1,33.19,4528.49,611.26
197010734,1,33.19,4528.64,611.25
197013344,1,33.19,4532.75,610.97
197015953,1,33.19,4533.19,610.94
197018562,1,33.19,4536.42,610.72
197021171,1,33.19,4537.88,610.62
197023780,1,33.19,4538.03,610.61
197026389,1,33.2,4540.82,610.43
197028998,1,33.2,4542.58,610.31
197031607,1,33.2,4544.05,610.21
197034245,1,33.2,4546.11,610.07
197036854,1,33.2,4549.05,609.87
197039463,1,33.2,4550.66,609.76
197042072,1,33.2,4551.54,609.7
197046005,1,33.18,4554.33,609.49
197048616,1,33.18,4555.66,609.4
197051225,1,33.18,4558.01,609.24
197053834,1,33.19,4560.51,609.08
197056443,1,33.19,4559.78,609.13
197059052,1,33.19,4562.13,608.97
197061661,1,33.19,4566.55,608.67
197064270,1,33.19,4566.55,608.67
197066879,1,33.19,4568.17,608.56
197069488,1,33.2,4569.64,608.47
197072097,1,33.2,4571.26,608.36
197074706,1,33.2,4574.5,608.14
197077315,1,33.2,4575.24,608.09
197079924,1,33.2,4578.04,607.9
197082533,1,33.2,4580.7,607.72
197086493,1,33.18,4583.2,607.53
197089102,1,33.18,4588.36,607.18
197091711,1,33.18,4587.33,607.25
197094320,1,33.19,4589.4,607.12
197096929,1,33.19,4591.61,606.97
197099538,1,33.19,4594.27,606.79
197102147,1,33.19,4597.37,606.58
197104756,1,33.19,4597.96,606.54
197107365,1,33.19,4600.33,606.38
197109974,1,33.19,4602.1,606.26
197112583,1,33.2,4604.32,606.12
197115192,1,33.2,4606.39,605.98
197117801,1,33.19,4606.98,605.93
197120410,1,33.2,4608.76,605.82
197123019,1,33.2,4611.72,605.62
197126973,1,33.18,4613.34,605.49
197129582,1,33.18,4613.78,605.46
197132191,1,33.18,4616.15,605.3
197134800,1,33.18,4617.78,605.19
197137409,1,33.18,4619.56,605.07
197140018,1,33.19,4621.34,604.96
197142627,1,33.19,4622.82,604.86
197145223,1,33.19,4624.6,604.74
197147832,1,33.19,4625.93,604.65
197150441,1,33.19,4626.97,604.58
197153050,1,33.19,4628.45,604.48
197155659,1,33.19,4630.68,604.33
197158268,1,33.19,4631.27,604.29
197160877,1,33.19,4632.31,604.22
197163486,1,33.19,4633.79,604.12
197167429,1,33.17,4637.05,603.88
197170038,1,33.18,4638.24,603.81
197172647,1,33.17,4639.27,603.73
197175256,1,33.18,4641.06,603.62
197177865,1,33.18,4641.65,603.58
197180474,1,33.18,4643.88,603.43
197183083,1,33.18,4644.92,603.36
197185692,1,33.19,4646.11,603.29
197188301,1,33.19,4648.64,603.12
197190910,1,33.19,4649.38,603.07
197193519,1,33.19,4652.2,602.88
197196128,1,33.19,4652.5,602.86
197198737,1,33.19,4654.43,602.73
197201346,1,33.19,4656.52,602.59
197203955,1,33.19,4658.0,602.49
197207901,1,33.17,4660.23,602.32
197210510,1,33.17,4660.23,602.32
197213119,1,33.18,4662.02,602.21
197215728,1,33.18,4663.36,602.12
197218337,1,33.18,4663.8,602.09
197220946,1,33.18,4667.38,601.85
197223555,1,33.18,4667.67,601.83
197226164,1,33.18,4668.57,601.77
197228773,1,33.19,4670.21,601.67
197231382,1,33.18,4672.29,601.52
197233991,1,33.19,4673.04,601.48
197236600,1,33.19,4674.38,601.39
197239209,1,33.19,4677.21,601.2
197241818,1,33.19,4677.36,601.19
197244427,1,33.19,4677.21,601.2
197248370,1,33.17,4680.33,600.97
197250979,1,33.17,4680.93,600.93
197253588,1,33.18,4682.13,600.86
197256197,1,33.18,4683.47,600.77
197258806,1,33.18,4684.51,600.7
197261415,1,33.18,4686.31,600.58
197264024,1,33.18,4686.75,600.55
197266633,1,33.18,4687.2,600.52
197269242,1,33.18,4689.29,600.38
197271851,1,33.18,4690.33,600.31
197274460,1,33.19,4691.38,600.25
197277069,1,33.19,4692.88,600.15
197279678,1,33.19,4693.17,600.13
197282287,1,33.19,4695.42,599.98
197284896,1,33.19,4697.21,599.86
197288834,1,33.17,4696.6,599.88
197291444,1,33.17,4698.69,599.74
197294053,1,33.17,4699.44,599.69
197296662,1,33.17,4700.79,599.6
197299271,1,33.17,4702.28,599.5
197301880,1,33.18,4703.63,599.42
197304489,1,33.18,4702.88,599.47
197307098,1,33.18,4705.12,599.32
197309707,1,33.18,4706.62,599.22
197312316,1,33.18,4707.22,599.18
197314925,1,33.18,4707.67,599.15
197317534,1,33.18,4709.76,599.01
197320143,1,33.18,4710.06,598.99
197322752,1,33.18,4711.56,598.89
197325361,1,33.19,4712.16,598.86
197329296,1,33.16,4714.24,598.69
197331906,1,33.17,4714.7,598.67
197334516,1,33.17,4715.59,598.61
197337125,1,33.17,4717.39,598.49
197339734,1,33.17,4718.29,598.43
197342343,1,33.18,4718.14,598.45
197344952,1,33.17,4719.49,598.35
197347561,1,33.18,4720.84,598.27
197350170,1,33.18,4721.89,598.2
197352779,1,33.18,4723.09,598.12
197355388,1,33.18,4723.54,598.09
197357997,1,33.18,4724.59,598.02
197360606,1,33.18,4725.63,597.95
197363393,1,33.18,4726.53,597.89
197366002,1,33.18,4727.88,597.8
197369753,1,33.16,4727.57,597.8
197372362,1,33.16,4729.97,597.64
197374971,1,33.17,4730.13,597.64
197377580,1,33.17,4731.63,597.54
197380189,1,33.17,4732.23,597.5
197382798,1,33.17,4733.28,597.43
197385407,1,33.17,4733.28,597.43
197388016,1,33.17,4735.23,597.3
197390625,1,33.17,4736.28,597.23
197393234,1,33.17,4736.58,597.21
197395843,1,33.18,4737.33,597.17
197398452,1,33.18,4738.23,597.11
197401061,1,33.18,4738.98,597.06
197403670,1,33.18,4739.58,597.02
197406279,1,33.18,4740.03,596.99
197410205,1,33.16,4741.08,596.9
197412815,1,33.16,4741.52,596.87
197415424,1,33.17,4742.73,596.8
197418033,1,33.16,4743.63,596.73
197420642,1,33.17,4743.63,596.74
197423251,1,33.17,4744.68,596.67
197425860,1,33.17,4745.43,596.62
197428469,1,33.17,4745.73,596.6
197431078,1,33.17,4746.19,596.57
197433687,1,33.17,4746.49,596.55
197436296,1,33.17,4747.54,596.48
197438905,1,33.17,4748.29,596.43
197441514,1,33.18,4748.59,596.42
197444123,1,33.18,4749.65,596.35
197446732,1,33.18,4749.8,596.34
197450653,1,33.16,4750.69,596.26
197453262,1,33.16,4751.14,596.23
197455871,1,33.16,4751.89,596.18
197458480,1,33.16,4752.19,596.16
197461089,1,33.17,4752.95,596.12
197463698,1,33.17,4753.25,596.1
197466307,1,33.17,4754.3,596.03
197468916,1,33.17,4754.75,596.0
197471525,1,33.17,4754.9,595.99
197474134,1,33.17,4755.8,595.93
197476743,1,33.17,4756.1,595.91
197479352,1,33.17,4756.86,595.86
197481961,1,33.17,4757.16,595.84
197484570,1,33.18,4757.91,595.8
197487179,1,33.18,4758.37,595.77
197491097,1,33.16,4758.66,595.73
197493706,1,33.16,4759.26,595.69
197496315,1,33.16,4759.41,595.68
197498924,1,33.16,4759.41,595.68
197501533,1,33.16,4760.31,595.62
197504142,1,33.17,4760.92,595.59
197506751,1,33.17,4761.22,595.57
197509360,1,33.17,4761.67,595.54
197511969,1,33.17,4762.57,595.48
197514578,1,33.17,4762.72,595.47
197517187,1,33.17,4763.33,595.43
197519796,1,33.17,4763.48,595.42
197522405,1,33.18,4764.38,595.37
197525014,1,33.18,4764.53,595.36
197527623,1,33.17,4764.38,595.36
197531536,1,33.16,4765.13,595.3
197534145,1,33.16,4765.13,595.3
197536754,1,33.16,4766.03,595.24
197539363,1,33.16,4766.03,595.24
197541972,1,33.17,4766.79,595.2
197544581,1,33.17,4766.94,595.19
197547190,1,33.17,4767.24,595.17
197549799,1,33.17,4767.69,595.14
197552408,1,33.17,4767.99,595.12
197555017,1,33.17,4767.84,595.13
197557626,1,33.17,4768.44,595.09
197560235,1,33.17,4768.9,595.06
197562844,1,33.17,4768.59,595.08
197565453,1,33.18,4769.2,595.05
197568062,1,33.18,4769.65,595.02
197571972,1,33.16,4769.49,595.01
197574582,1,33.16,4770.1,594.97
197577191,1,33.16,4769.94,594.98
197579800,1,33.16,4770.4,594.95
197582409,1,33.16,4771.0,594.91
197585018,1,33.16,4771.15,594.9
197587627,1,33.17,4771.46,594.89
197590236,1,33.17,4771.46,594.89
197592845,1,33.17,4771.61,594.88
197595454,1,33.17,4772.06,594.85
197598063,1,33.17,4772.06,594.85
197600672,1,33.17,4772.81,594.8
197603281,1,33.17,4772.81,594.8
197605890,1,33.17,4772.96,594.79
197608499,1,33.18,4773.27,594.78
197612405,1,33.16,4773.26,594.76
197615014,1,33.16,4772.96,594.78
197617623,1,33.16,4773.41,594.75
197620232,1,33.16,4773.26,594.76
197622841,1,33.17,4773.72,594.74
197625450,1,33.16,4773.71,594.73
197628059,1,33.17,4774.02,594.72
197630668,1,33.17,4773.87,594.73
197633277,1,33.17,4774.02,594.72
197635886,1,33.17,4773.72,594.74
197638495,1,33.17,4774.32,594.7
197641104,1,33.17,4774.47,594.69
197643713,1,33.18,4774.78,594.68
197646322,1,33.17,4773.26,594.77
197648931,1,33.17,4772.06,594.85
197652833,1,33.15,4744.07,596.69
197655442,1,33.16,4777.48,594.48
197658051,1,33.16,4774.31,594.69
197660660,1,33.16,4773.86,594.72
197663269,1,33.16,4774.46,594.68
197665878,1,33.16,4774.62,594.67
197668487,1,33.16,4774.31,594.69
197671096,1,33.16,4774.46,594.68
197673705,1,33.17,4774.77,594.67
197676314,1,33.17,4774.92,594.66
197678923,1,33.17,4775.98,594.59
197681532,1,33.17,4775.98,594.59
197684141,1,33.17,4776.28,594.57
197686750,1,33.17,4775.22,594.64
197689359,1,33.17,4775.83,594.6
197693253,1,33.15,4775.36,594.61
197695890,1,33.15,4774.76,594.65
197698499,1,33.16,4775.37,594.62
197701108,1,33.16,4775.52,594.61
197703717,1,33.16,4775.37,594.62
197706326,1,33.16,4775.22,594.63
197708935,1,33.16,4774.92,594.65
197711544,1,33.16,4775.37,594.62
197714153,1,33.17,4775.67,594.61
197716762,1,33.16,4774.46,594.68
197719371,1,33.17,4774.92,594.66
197721980,1,33.17,4774.92,594.66
197724589,1,33.17,4774.62,594.68
197727198,1,33.17,4774.32,594.7
197729807,1,33.17,4773.72,594.74
197733705,1,33.15,4773.1,594.76
197736315,1,33.15,4772.65,594.79
197738924,1,33.15,4772.5,594.8
197741533,1,33.16,4772.5,594.81
197744142,1,33.16,4772.66,594.8
197746751,1,33.16,4772.66,594.8
197749360,1,33.16,4772.66,594.8
197751969,1,33.16,4772.5,594.81
197754578,1,33.16,4772.66,594.8
197757187,1,33.17,4772.96,594.79
197759796,1,33.17,4772.96,594.79
197762405,1,33.17,4772.81,594.8
197765014,1,33.17,4772.66,594.81
197767623,1,33.17,4772.96,594.79
197770232,1,33.17,4772.96,594.79
197774123,1,33.15,4772.35,594.81
197776734,1,33.15,4772.2,594.82
197779344,1,33.15,4771.6,594.86
197781953,1,33.16,4772.05,594.84
197784562,1,33.16,4771.45,594.88
197787171,1,33.16,4771.6,594.87
197789780,1,33.16,4772.05,594.84
197792389,1,33.16,4771.9,594.85
197794998,1,33.16,4771.3,594.89
197797607,1,33.16,4771.45,594.88
197800216,1,33.16,4771.3,594.89
197802825,1,33.17,4771.76,594.87
197805434,1,33.17,4770.4,594.96
197808043,1,33.17,4769.95,594.99
197810652,1,33.17,4770.1,594.98
197814540,1,33.15,4768.28,595.08
197817150,1,33.15,4766.48,595.2
197819760,1,33.15,4765.42,595.27
197822369,1,33.16,4763.92,595.38
197824978,1,33.16,4763.77,595.39
197827587,1,33.16,4762.87,595.45
197830196,1,33.16,4761.97,595.51
197832805,1,33.16,4760.91,595.58
197835414,1,33.16,4760.46,595.61
197838023,1,33.16,4759.26,595.69
197840632,1,33.16,4758.81,595.72
197843240,1,33.16,4757.75,595.79
197845849,1,33.16,4757.0,595.84
197848458,1,33.17,4756.56,595.88
197851067,1,33.17,4755.95,595.92
197854953,1,33.15,4754.29,596.01
197857562,1,33.15,4753.69,596.05
197860171,1,33.15,4752.64,596.12
197862780,1,33.16,4751.89,596.18
197865389,1,33.16,4750.24,596.29
197867998,1,33.16,4750.54,596.27
197870607,1,33.16,4750.24,596.29
197873216,1,33.16,4749.94,596.31
197875825,1,33.16,4749.94,596.31
197878434,1,33.16,4749.64,596.33
197881043,1,33.16,4749.79,596.32
197883652,1,33.17,4749.19,596.37
197886261,1,33.17,4749.04,596.38
197888870,1,33.16,4748.58,596.4
197891479,1,33.17,4748.29,596.43
197895366,1,33.15,4747.38,596.47
197897975,1,33.15,4746.18,596.55
197900584,1,33.15,4746.48,596.53
197903193,1,33.15,4746.48,596.53
197905802,1,33.16,4746.63,596.53
197908411,1,33.16,4746.63,596.53
197911020,1,33.16,4745.43,596.61
197913629,1,33.16,4745.58,596.6
197916238,1,33.16,4744.53,596.67
197918847,1,33.16,4744.23,596.69
197921456,1,33.16,4744.08,596.7
197924065,1,33.16,4742.43,596.81
197926674,1,33.16,4741.22,596.89
197929283,1,33.16,4740.47,596.94
197931892,1,33.17,4738.98,597.05
197935778,1,33.15,4737.32,597.14
197938387,1,33.15,4736.57,597.19
197940996,1,33.15,4735.97,597.23
197943605,1,33.15,4735.22,597.28
197946214,1,33.15,4734.62,597.32
197948823,1,33.15,4734.17,597.35
197951432,1,33.16,4733.72,597.39
197954041,1,33.16,4733.12,597.43
197956650,1,33.16,4732.52,597.47
197959259,1,33.16,4731.62,597.53
197961868,1,33.16,4731.17,597.56
197964477,1,33.16,4730.87,597.58
197967086,1,33.16,4729.97,597.64
197969695,1,33.16,4730.12,597.63
197972304,1,33.17,4729.98,597.65
197976191,1,33.14,4728.76,597.7
197978800,1,33.15,4728.17,597.75
197981409,1,33.15,4728.17,597.75
197984018,1,33.15,4727.72,597.78
197986627,1,33.15,4727.57,597.79
197989236,1,33.15,4727.72,597.78
197991845,1,33.15,4727.57,597.79
197994454,1,33.15,4730.27,597.61
197997063,1,33.16,4731.02,597.57
197999672,1,33.16,4729.52,597.67
198002281,1,33.16,4726.97,597.84
198004890,1,33.16,4725.03,597.97
198007499,1,33.16,4724.43,598.01
198010108,1,33.16,4723.98,598.04
198012717,1,33.16,4722.63,598.13
198016603,1,33.14,4719.32,598.33
198019212,1,33.14,4719.62,598.31
198021821,1,33.14,4717.68,598.44
198024430,1,33.15,4714.54,598.66
198027039,1,33.15,4719.48,598.33
198029648,1,33.15,4720.23,598.28
198032257,1,33.15,4720.53,598.26
198034866,1,33.15,4719.18,598.35
198037475,1,33.15,4717.23,598.48
198040084,1,33.16,4715.74,598.59
198042693,1,33.16,4716.49,598.54
198045302,1,33.16,4715.29,598.62
198047911,1,33.16,4715.74,598.59
198050520,1,33.16,4718.73,598.39
198053129,1,33.16,4719.63,598.33
198057473,1,33.13,4726.96,597.81
198060082,1,33.14,4725.17,597.94
198062691,1,33.14,4722.92,598.09
198065300,1,33.14,4719.47,598.32
198067909,1,33.14,4719.62,598.31
198070518,1,33.14,4720.97,598.22
198073127,1,33.15,4724.57,597.99
198075736,1,33.15,4725.92,597.9
198078345,1,33.15,4726.37,597.87
198080954,1,33.15,4729.52,597.66
198083563,1,33.15,4733.57,597.39
198086172,1,33.15,4743.02,596.76
198088781,1,33.15,4741.97,596.83
198091390,1,33.16,4745.58,596.6
198093999,1,33.16,4748.43,596.41
198097889,1,33.14,4746.47,596.52
198100498,1,33.14,4744.97,596.62
198103107,1,33.14,4738.66,597.04
198105716,1,33.15,4744.97,596.63
198108325,1,33.15,4734.47,597.33
198110934,1,33.15,4737.32,597.14
198113543,1,33.15,4729.67,597.65
198116152,1,33.15,4722.02,598.16
198118761,1,33.15,4722.47,598.13
198121370,1,33.15,4714.24,598.68
198123979,1,33.15,4712.74,598.78
198126588,1,33.15,4714.39,598.67
198129197,1,33.15,4713.04,598.76
198131806,1,33.15,4711.99,598.83
198134415,1,33.15,4726.97,597.83
198138347,1,33.13,4736.86,597.15
198140956,1,33.13,4721.12,598.2
198143565,1,33.13,4712.29,598.79
198146174,1,33.13,4698.68,599.7
198148779,1,33.14,4683.16,600.75
198151388,1,33.14,4675.85,601.24
198153997,1,33.14,4670.49,601.6
198156606,1,33.14,4668.55,601.73
198159215,1,33.14,4671.53,601.53
198161824,1,33.14,4678.09,601.09
198164433,1,33.14,4677.49,601.13
198167042,1,33.14,4686.29,600.54
198169651,1,33.14,4686.74,600.51
198172260,1,33.14,4687.19,600.48
198174869,1,33.14,4680.17,600.95
198178753,1,33.12,4678.23,601.06
198181363,1,33.13,4681.21,600.87
198183973,1,33.13,4681.21,600.87
198186582,1,33.13,4683.15,600.74
198189191,1,33.13,4681.51,600.85
198191800,1,33.14,4684.35,600.67
198194409,1,33.14,4686.74,600.51
198197018,1,33.14,4680.77,600.91
198199627,1,33.14,4673.91,601.37
198202236,1,33.14,4667.51,601.8
198204845,1,33.14,4659.03,602.37
198207453,1,33.14,4655.61,602.6
198210062,1,33.14,4653.23,602.76
198212671,1,33.14,4652.34,602.82
198215280,1,33.15,4653.23,602.77
198219169,1,33.12,4664.82,601.96
198221778,1,33.13,4694.05,600.01
198224387,1,33.13,4711.39,598.85
198226996,1,33.13,4713.03,598.74
198229605,1,33.13,4675.85,601.23
198232214,1,33.13,4663.34,602.07
198234823,1,33.13,4655.46,602.6
198237432,1,33.13,4666.76,601.84
198240041,1,33.14,4671.53,601.53
198242650,1,33.14,4672.72,601.45
198245259,1,33.14,4656.05,602.57
198247868,1,33.14,4651.74,602.86
198250477,1,33.14,4644.31,603.36
198253086,1,33.14,4644.16,603.37
198255695,1,33.14,4644.31,603.36
198259580,1,33.12,4646.09,603.22
198262189,1,33.12,4643.71,603.38
198264798,1,33.12,4645.2,603.28
198267407,1,33.13,4641.79,603.52
198270016,1,33.13,4640.0,603.64
198272625,1,33.13,4637.78,603.79
198275234,1,33.14,4636.45,603.89
198277843,1,33.13,4634.66,604.0
198280452,1,33.14,4633.63,604.08
198283061,1,33.14,4636.59,603.88
198285670,1,33.14,4639.71,603.67
198288279,1,33.14,4646.24,603.23
198290888,1,33.14,4652.34,602.82
198293497,1,33.14,4649.51,603.01
198296106,1,33.14,4664.38,602.01
198299993,1,33.12,4668.25,601.73
198302602,1,33.12,4673.31,601.39
198305211,1,33.13,4668.7,601.71
198307820,1,33.13,4670.63,601.58
198310429,1,33.13,4664.38,602.0
198313038,1,33.13,4657.69,602.45
198315647,1,33.13,4656.79,602.51
198318256,1,33.14,4648.77,603.06
198320865,1,33.14,4648.77,603.06
198323474,1,33.14,4652.04,602.84
198326083,1,33.14,4646.84,603.19
198328692,1,33.14,4647.73,603.13
198331301,1,33.14,4650.4,602.95
198333910,1,33.14,4649.51,603.01
198336519,1,33.14,4647.73,603.13
198340407,1,33.12,4648.91,603.03
198343016,1,33.13,4647.73,603.12
198345625,1,33.13,4644.46,603.34
198348234,1,33.13,4649.36,603.01
198350843,1,33.13,4644.9,603.31
198353452,1,33.13,4647.58,603.13
198356061,1,33.14,4646.1,603.24
198358670,1,33.14,4646.39,603.22
198361279,1,33.14,4645.65,603.27
198363888,1,33.14,4649.07,603.04
198366497,1,33.14,4652.04,602.84
198369106,1,33.14,4654.57,602.67
198371715,1,33.14,4638.52,603.75
198374324,1,33.14,4624.88,604.67
198376933,1,33.14,4628.59,604.42
198380829,1,33.12,4600.16,606.32
198383438,1,33.13,4592.93,606.82
198386047,1,33.13,4587.91,607.16
198390147,1,33.11,4592.92,606.8
198392757,1,33.11,4579.94,607.68
198395366,1,33.11,4578.91,607.75
198397975,1,33.12,4583.78,607.43
198400584,1,33.12,4591.6,606.9
198403193,1,33.12,4597.21,606.52
198405802,1,33.12,4597.5,606.5
198408411,1,33.12,4581.42,607.59
198411020,1,33.13,4592.78,606.83
198413629,1,33.13,4602.23,606.19
198416238,1,33.13,4612.0,605.53
198418847,1,33.13,4617.92,605.13
198422724,1,33.11,4604.59,606.01
198425334,1,33.12,4588.64,607.1
198427943,1,33.12,4592.93,606.81
198430553,1,33.12,4594.25,606.72
198433162,1,33.13,4595.73,606.63
198435771,1,33.13,4593.81,606.76
198438380,1,33.13,4590.86,606.96
198440989,1,33.13,4591.45,606.92
198443598,1,33.13,4585.84,607.3
198446207,1,33.13,4581.57,607.59
198448816,1,33.13,4577.73,607.85
198451425,1,33.13,4572.13,608.23
198454034,1,33.13,4570.95,608.31
198456643,1,33.14,4559.92,609.07
198459252,1,33.14,4556.83,609.28
198463139,1,33.12,4553.15,609.51
198465750,1,33.12,4550.06,609.72
198468359,1,33.12,4546.39,609.97
198470968,1,33.12,4546.39,609.97
198473577,1,33.13,4544.92,610.08
198476186,1,33.13,4543.6,610.17
198478795,1,33.13,4543.16,610.2
198481404,1,33.13,4543.6,610.17
198484013,1,33.13,4548.01,609.87
198486616,1,33.13,4548.15,609.86
198489225,1,33.13,4544.48,610.11
198491834,1,33.13,4547.57,609.9
198494443,1,33.13,4550.36,609.71
198497052,1,33.13,4549.77,609.75
198499661,1,33.14,4552.56,609.57
198503553,1,33.12,4554.77,609.4
198506163,1,33.12,4557.12,609.24
198508772,1,33.12,4549.77,609.74
198511381,1,33.12,4548.74,609.81
198513990,1,33.13,4545.07,610.07
198516599,1,33.13,4541.1,610.34
